item	type	count
ENT/テキサス州	entity	5845
ENT/埼玉西武ライオンズ	entity	5838
ENT/4月5日	entity	5829
ENT/トヨタ自動車	entity	5783
ENT/4月2日	entity	5768
ENT/シンガーソングライター	entity	5756
ENT/1882年	entity	5734
ENT/唐	entity	5727
ENT/YouTube	entity	5718
ENT/名誉教授	entity	5712
ENT/シンガポール	entity	5707
ENT/千葉ロッテマリーンズ	entity	5707
ENT/文化放送	entity	5697
ENT/8月31日	entity	5681
ENT/北海道日本ハムファイターズ	entity	5654
ENT/モスクワ	entity	5644
ENT/野球	entity	5644
ENT/東京ヤクルトスワローズ	entity	5635
ENT/広島東洋カープ	entity	5628
ENT/佐賀県	entity	5613
ENT/ニュージーランド	entity	5600
ENT/3月21日	entity	5591
ENT/11月3日	entity	5584
ENT/2月11日	entity	5581
ENT/オリックス・バファローズ	entity	5576
ENT/トルコ	entity	5572
ENT/アルゼンチン	entity	5563
ENT/ディフェンダー (サッカー)	entity	5558
ENT/国土交通省	entity	5555
ENT/ポニーキャニオン	entity	5546
ENT/オリコンチャート	entity	5543
ENT/法学部	entity	5537
ENT/ロック (音楽)	entity	5529
ENT/神社	entity	5517
ENT/従五位	entity	5509
ENT/携帯電話	entity	5508
ENT/4月3日	entity	5504
ENT/デンマーク	entity	5503
ENT/テニス	entity	5503
ENT/慶応	entity	5503
ENT/3月18日	entity	5498
ENT/平凡社	entity	5452
ENT/九州	entity	5452
ENT/ノルウェー	entity	5447
ENT/ベース (弦楽器)	entity	5442
ENT/ユダヤ人	entity	5441
ENT/プロレスラー	entity	5434
ENT/1880年	entity	5426
ENT/10月10日	entity	5416
ENT/内閣総理大臣	entity	5408
ENT/脚本家	entity	5404
ENT/イスラエル	entity	5394
ENT/画家	entity	5394
ENT/Twitter	entity	5393
ENT/寛永	entity	5388
ENT/ロシア帝国	entity	5386
ENT/4月10日	entity	5381
ENT/衆議院	entity	5377
ENT/ギリシャ	entity	5360
ENT/4月15日	entity	5338
ENT/キロメートル	entity	5335
ENT/10月31日	entity	5335
ENT/元禄	entity	5330
ENT/12月20日	entity	5326
ENT/講師 (教育)	entity	5324
ENT/ウクライナ	entity	5317
ENT/1881年	entity	5309
ENT/3月10日	entity	5285
ENT/フォワード (サッカー)	entity	5277
ENT/ローマ	entity	5270
ENT/スコットランド	entity	5251
ENT/12月15日	entity	5246
ENT/フロリダ州	entity	5235
ENT/1877年	entity	5205
ENT/東京府	entity	5190
ENT/詩人	entity	5189
ENT/11月30日	entity	5170
ENT/11月15日	entity	5152
ENT/大河ドラマ	entity	5146
ENT/主題歌	entity	5146
ENT/TBSラジオ	entity	5124
ENT/スペイン語	entity	5111
ENT/フィンランド	entity	5109
ENT/ポルトガル	entity	5102
ENT/4月4日	entity	5096
ENT/4月7日	entity	5087
ENT/3月16日	entity	5083
ENT/千代田区	entity	5078
ENT/3月17日	entity	5073
ENT/官僚	entity	5072
ENT/幕末	entity	5062
ENT/プロサッカー選手	entity	5061
ENT/4月25日	entity	5061
ENT/土曜ワイド劇場	entity	5060
ENT/仏教	entity	5059
ENT/1883年	entity	5045
ENT/10月5日	entity	5026
ENT/南アフリカ共和国	entity	5012
ENT/日本大学	entity	5011
ENT/4月6日	entity	5000
ENT/医師	entity	4972
ENT/大阪	entity	4971
ENT/10月15日	entity	4946
ENT/9月25日	entity	4944
ENT/東京メトロポリタンテレビジョン	entity	4941
ENT/8月15日	entity	4936
ENT/9月28日	entity	4934
ENT/7月24日	entity	4926
ENT/12月16日	entity	4919
ENT/アメリカ合衆国国勢調査局	entity	4917
ENT/柔道	entity	4909
ENT/北九州市	entity	4906
ENT/12月21日	entity	4904
ENT/プラットホーム	entity	4894
ENT/スタジオ・アルバム	entity	4893
ENT/エジプト	entity	4891
ENT/2月28日	entity	4876
ENT/7月15日	entity	4871
ENT/1月31日	entity	4868
ENT/3月24日	entity	4866
ENT/3月3日	entity	4861
ENT/11月25日	entity	4840
ENT/3月23日	entity	4836
ENT/10月2日	entity	4835
ENT/競走馬	entity	4834
ENT/住居表示	entity	4834
ENT/明治大学	entity	4820
ENT/4月20日	entity	4820
ENT/12月10日	entity	4818
ENT/NTTドコモ	entity	4816
ENT/ウィーン	entity	4812
ENT/ハンガリー	entity	4811
ENT/朝日新聞	entity	4809
ENT/9月29日	entity	4802
ENT/テレビ	entity	4796
ENT/7月31日	entity	4786
ENT/東海旅客鉄道	entity	4781
ENT/4月8日	entity	4781
ENT/安政	entity	4768
ENT/3月22日	entity	4765
ENT/瑞宝章	entity	4758
ENT/毎日放送	entity	4751
ENT/7月20日	entity	4750
ENT/11月10日	entity	4742
ENT/文政	entity	4732
ENT/10月12日	entity	4725
ENT/鉄道	entity	4718
ENT/学制改革	entity	4711
ENT/明	entity	4705
ENT/10月25日	entity	4705
ENT/10月3日	entity	4701
ENT/ジャズ	entity	4700
ENT/アフリカ	entity	4698
ENT/WOWOW	entity	4696
ENT/中国語	entity	4694
ENT/ソウル特別市	entity	4686
ENT/20世紀	entity	4678
ENT/9月27日	entity	4675
ENT/11月20日	entity	4674
ENT/九州旅客鉄道	entity	4653
ENT/10月21日	entity	4651
ENT/1870年	entity	4641
ENT/字	entity	4640
ENT/享保	entity	4640
ENT/パーソナルコンピュータ	entity	4638
ENT/宝塚歌劇団	entity	4629
ENT/9月21日	entity	4629
ENT/6月25日	entity	4619
ENT/ワシントンD.C.	entity	4616
ENT/12月24日	entity	4611
ENT/アジア	entity	4605
ENT/ロシア語	entity	4601
ENT/大学	entity	4598
ENT/シカゴ	entity	4596
ENT/織田信長	entity	4596
ENT/無人駅	entity	4594
ENT/10月4日	entity	4594
ENT/3月13日	entity	4586
ENT/4月21日	entity	4586
ENT/ジャーナリスト	entity	4577
ENT/世界遺産	entity	4568
ENT/8月29日	entity	4563
ENT/ハワイ州	entity	4562
ENT/7月7日	entity	4553
ENT/4月29日	entity	4552
ENT/ナチス・ドイツ	entity	4551
ENT/3月19日	entity	4550
ENT/朝日放送	entity	4548
ENT/郡庁所在地	entity	4540
ENT/5月31日	entity	4537
ENT/9月26日	entity	4534
ENT/7月21日	entity	4532
ENT/7月25日	entity	4528
ENT/連続テレビ小説	entity	4526
ENT/キーボード (楽器)	entity	4520
ENT/さいたま市	entity	4518
ENT/中世	entity	4500
ENT/マレーシア	entity	4498
ENT/大字	entity	4497
ENT/ラジオ番組	entity	4485
ENT/東海テレビ放送	entity	4482
ENT/10月6日	entity	4482
ENT/9月15日	entity	4480
ENT/川	entity	4479
ENT/4月30日	entity	4471
ENT/平方メートル	entity	4470
ENT/アイドル	entity	4466
ENT/民主党 (日本 1998-2016)	entity	4465
ENT/小説	entity	4461
ENT/日本映画	entity	4456
ENT/新宿区	entity	4446
ENT/12月26日	entity	4445
ENT/5月15日	entity	4441
ENT/12月28日	entity	4433
ENT/2月25日	entity	4430
ENT/明治維新	entity	4429
ENT/10月20日	entity	4419
ENT/6月15日	entity	4418
ENT/10月14日	entity	4416
ENT/4月28日	entity	4416
ENT/東京市	entity	4401
ENT/10月7日	entity	4401
ENT/川崎市	entity	4400
ENT/12月22日	entity	4395
ENT/新潟市	entity	4394
ENT/9月20日	entity	4389
ENT/コンパクトディスク	entity	4387
ENT/東海道本線	entity	4383
ENT/2月15日	entity	4368
ENT/オスマン帝国	entity	4367
ENT/ピアニスト	entity	4362
ENT/Microsoft Windows	entity	4361
ENT/8月10日	entity	4361
ENT/便所	entity	4355
ENT/5月10日	entity	4353
ENT/1月15日	entity	4351
ENT/アメリカ合衆国大統領	entity	4346
ENT/11月18日	entity	4341
ENT/8月21日	entity	4341
ENT/ジャパン・ニュース・ネットワーク	entity	4335
ENT/日本共産党	entity	4333
ENT/11月21日	entity	4331
ENT/寺院	entity	4322
ENT/7月10日	entity	4320
ENT/8月8日	entity	4318
ENT/AV女優	entity	4314
ENT/文化 (元号)	entity	4311
ENT/5月25日	entity	4308
ENT/コンピュータ	entity	4300
ENT/日活	entity	4282
ENT/文藝春秋	entity	4274
ENT/中央公論新社	entity	4260
ENT/郵政民営化	entity	4243
ENT/1月10日	entity	4243
ENT/3月12日	entity	4241
ENT/イスラム教	entity	4231
ENT/11月5日	entity	4226
ENT/2月10日	entity	4225
ENT/9月10日	entity	4222
ENT/朝日新聞社	entity	4217
ENT/文部科学省	entity	4215
ENT/4月26日	entity	4204
ENT/1月17日	entity	4199
ENT/1月25日	entity	4197
ENT/渋谷区	entity	4187
ENT/10月16日	entity	4179
ENT/8月20日	entity	4177
ENT/イラン	entity	4175
ENT/4月16日	entity	4158
ENT/5月20日	entity	4157
ENT/4月23日	entity	4153
ENT/12月18日	entity	4150
ENT/ペンシルベニア州	entity	4149
ENT/駐車場	entity	4146
ENT/6月28日	entity	4145
ENT/中央大学	entity	4134
ENT/PlayStation 2	entity	4130
ENT/町丁	entity	4126
ENT/1950年代	entity	4121
ENT/10月30日	entity	4118
ENT/大相撲	entity	4116
ENT/法政大学	entity	4110
ENT/チェコ	entity	4106
ENT/9月11日	entity	4106
ENT/ラグビー	entity	4103
ENT/11月11日	entity	4103
ENT/サンフランシスコ	entity	4102
ENT/4月27日	entity	4102
ENT/4月9日	entity	4101
ENT/ヴァイオリン	entity	4099
ENT/6月20日	entity	4094
ENT/8月6日	entity	4091
ENT/5月5日	entity	4082
ENT/数学	entity	4076
ENT/8月25日	entity	4076
ENT/11月29日	entity	4075
ENT/JVCケンウッド・ビクターエンタテインメント	entity	4075
ENT/水	entity	4074
ENT/12月23日	entity	4071
ENT/12月12日	entity	4069
ENT/主要地方道	entity	4065
ENT/経済学部	entity	4064
ENT/11月22日	entity	4062
ENT/12月5日	entity	4061
ENT/12月27日	entity	4059
ENT/7月22日	entity	4053
ENT/嘉永	entity	4046
ENT/8月30日	entity	4045
ENT/教皇	entity	4038
ENT/永禄	entity	4036
ENT/1864年	entity	4034
ENT/僧	entity	4031
ENT/6月10日	entity	4019
ENT/2月20日	entity	4017
ENT/作曲	entity	4014
ENT/大西洋	entity	4012
ENT/ギリシア語	entity	4011
ENT/12月8日	entity	4011
ENT/天皇	entity	4009
ENT/3月5日	entity	4004
ENT/日本コロムビア	entity	4001
ENT/8月5日	entity	4001
ENT/外野手	entity	3999
ENT/日露戦争	entity	3996
ENT/10月26日	entity	3982
ENT/浜松市	entity	3979
ENT/5月21日	entity	3976
ENT/7月23日	entity	3976
ENT/5月3日	entity	3975
ENT/7月4日	entity	3972
ENT/東京証券取引所	entity	3970
ENT/7月5日	entity	3968
ENT/11月23日	entity	3967
ENT/吉川弘文館	entity	3965
ENT/12月2日	entity	3963
ENT/4月12日	entity	3961
ENT/10月28日	entity	3958
ENT/12月17日	entity	3957
ENT/ラジオパーソナリティ	entity	3954
ENT/北アメリカ	entity	3954
ENT/1月20日	entity	3954
ENT/オートバイ	entity	3951
ENT/学名	entity	3947
ENT/プロデューサー	entity	3946
ENT/鳥類	entity	3943
ENT/安土桃山時代	entity	3936
ENT/4月11日	entity	3929
ENT/7月28日	entity	3928
ENT/アダルトゲーム	entity	3924
ENT/国際連合	entity	3921
ENT/音楽	entity	3919
ENT/ハーバード大学	entity	3917
ENT/7月16日	entity	3912
ENT/8月24日	entity	3906
ENT/プロテスタント	entity	3895
ENT/6月21日	entity	3893
ENT/4月18日	entity	3891
ENT/6月29日	entity	3890
ENT/9月22日	entity	3886
ENT/11月2日	entity	3883
ENT/ユニバーサルミュージック (日本)	entity	3880
ENT/2月14日	entity	3876
ENT/10月8日	entity	3873
ENT/7月18日	entity	3873
ENT/イラストレーター	entity	3870
ENT/スポーツ	entity	3869
ENT/12月3日	entity	3867
ENT/天文 (元号)	entity	3866
ENT/2月26日	entity	3863
ENT/町	entity	3861
ENT/NHK BSプレミアム	entity	3861
ENT/4月14日	entity	3861
ENT/寛政	entity	3856
ENT/AKB48	entity	3856
ENT/岡山市	entity	3854
ENT/9月9日	entity	3852
ENT/指揮者	entity	3851
ENT/1867年	entity	3850
ENT/企業	entity	3849
ENT/寛文	entity	3844
ENT/12月4日	entity	3842
ENT/9月18日	entity	3840
ENT/6月26日	entity	3836
ENT/1862年	entity	3835
ENT/7月27日	entity	3834
ENT/東北大学	entity	3830
ENT/東京大学出版会	entity	3828
ENT/12月6日	entity	3828
ENT/11月26日	entity	3828
ENT/10月11日	entity	3826
ENT/日産自動車	entity	3821
ENT/筑波大学	entity	3818
ENT/7月2日	entity	3818
ENT/12月19日	entity	3812
ENT/11月28日	entity	3800
ENT/2月27日	entity	3798
ENT/サンクトペテルブルク	entity	3791
ENT/2月21日	entity	3789
ENT/8月27日	entity	3789
ENT/9月24日	entity	3785
ENT/6月27日	entity	3782
ENT/9月3日	entity	3779
ENT/パナソニック	entity	3778
ENT/10月23日	entity	3778
ENT/3月7日	entity	3772
ENT/重要文化財	entity	3769
ENT/2月22日	entity	3769
ENT/7月30日	entity	3766
ENT/9月16日	entity	3765
ENT/6月24日	entity	3763
ENT/マサチューセッツ州	entity	3762
ENT/インターネットアーカイブ	entity	3762
ENT/征夷大将軍	entity	3762
ENT/11月7日	entity	3760
ENT/4月17日	entity	3760
ENT/3月2日	entity	3759
ENT/7月26日	entity	3759
ENT/北海道旅客鉄道	entity	3756
ENT/従四位	entity	3756
ENT/9月2日	entity	3756
ENT/7月17日	entity	3754
ENT/10月18日	entity	3752
ENT/3月8日	entity	3750
ENT/駅ナンバリング	entity	3749
ENT/3月4日	entity	3747
ENT/1月26日	entity	3743
ENT/7月29日	entity	3740
ENT/9月23日	entity	3734
ENT/5月27日	entity	3730
ENT/1863年	entity	3729
ENT/日本フットボールリーグ	entity	3727
ENT/2月23日	entity	3726
ENT/金沢市	entity	3725
ENT/河出書房新社	entity	3723
ENT/9月17日	entity	3722
ENT/東京ドーム	entity	3721
ENT/10月17日	entity	3716
ENT/航空機	entity	3710
ENT/ベスト・アルバム	entity	3708
ENT/陸上自衛隊	entity	3700
ENT/4月22日	entity	3697
ENT/10月27日	entity	3696
ENT/1月30日	entity	3696
ENT/ルーマニア	entity	3695
ENT/在籍者 (学習者)	entity	3694
ENT/本田技研工業	entity	3694
ENT/10月9日	entity	3691
ENT/4月13日	entity	3690
ENT/厚生労働省	entity	3689
ENT/鉄道省	entity	3689
ENT/熊本市	entity	3687
ENT/6月22日	entity	3686
ENT/お笑いタレント	entity	3682
ENT/12月14日	entity	3682
ENT/2月24日	entity	3682
ENT/株式会社	entity	3675
ENT/歌舞伎	entity	3674
ENT/国際連合教育科学文化機関	entity	3672
ENT/旗本	entity	3671
ENT/中央区 (東京都)	entity	3671
ENT/1月4日	entity	3671
ENT/7月19日	entity	3671
ENT/旭日章	entity	3668
ENT/名古屋鉄道	entity	3666
ENT/1月21日	entity	3666
ENT/6月23日	entity	3664
ENT/11月27日	entity	3663
ENT/少将	entity	3659
ENT/経済産業省	entity	3659
ENT/10月22日	entity	3659
ENT/4月24日	entity	3658
ENT/オペラ	entity	3657
ENT/連合国軍最高司令官総司令部	entity	3655
ENT/モデル (職業)	entity	3653
ENT/アメリカ陸軍	entity	3653
ENT/静岡市	entity	3653
ENT/18世紀	entity	3647
ENT/5月11日	entity	3646
ENT/8月12日	entity	3645
ENT/2月8日	entity	3641
ENT/キングレコード	entity	3632
ENT/9月19日	entity	3631
ENT/1月28日	entity	3630
ENT/5月16日	entity	3629
ENT/ウェブサイト	entity	3628
ENT/12月7日	entity	3626
ENT/8月26日	entity	3626
ENT/イギリス海軍	entity	3625
ENT/国家社会主義ドイツ労働者党	entity	3625
ENT/朝鮮	entity	3625
ENT/9月5日	entity	3625
ENT/7月3日	entity	3624
ENT/5月30日	entity	3623
ENT/温泉	entity	3621
ENT/陸奥国	entity	3620
ENT/日本人	entity	3619
ENT/10月29日	entity	3619
ENT/7月12日	entity	3619
ENT/1866年	entity	3618
ENT/関東地方	entity	3617
ENT/1月27日	entity	3617
ENT/8月4日	entity	3613
ENT/中将	entity	3612
ENT/2月2日	entity	3610
ENT/力士	entity	3609
ENT/近畿日本鉄道	entity	3609
ENT/9月7日	entity	3605
ENT/3月6日	entity	3602
ENT/7月11日	entity	3602
ENT/キューバ	entity	3596
ENT/7月6日	entity	3594
ENT/関東大震災	entity	3588
ENT/期限付き移籍	entity	3584
ENT/12月13日	entity	3584
ENT/イリノイ州	entity	3581
ENT/8月28日	entity	3581
ENT/任天堂	entity	3576
ENT/エフエム東京	entity	3574
ENT/イタリア語	entity	3569
ENT/3月9日	entity	3566
ENT/1月29日	entity	3564
ENT/9月12日	entity	3564
ENT/南北戦争	entity	3562
ENT/芸能事務所	entity	3562
ENT/8月22日	entity	3558
ENT/1月16日	entity	3554
ENT/長崎市	entity	3553
ENT/5月18日	entity	3553
ENT/6月6日	entity	3553
ENT/7月8日	entity	3551
ENT/8月9日	entity	3549
ENT/1月3日	entity	3545
ENT/2月5日	entity	3540
ENT/東芝	entity	3537
ENT/5月28日	entity	3537
ENT/内務省 (日本)	entity	3532
ENT/10月19日	entity	3532
ENT/10月24日	entity	3532
ENT/筑摩書房	entity	3529
ENT/11月19日	entity	3529
ENT/1865年	entity	3527
ENT/歴史家	entity	3525
ENT/8月23日	entity	3522
ENT/8月2日	entity	3522
ENT/7月14日	entity	3519
ENT/10月13日	entity	3518
ENT/11月4日	entity	3514
ENT/1月11日	entity	3514
ENT/4月19日	entity	3513
ENT/大阪大学	entity	3510
ENT/貴族	entity	3510
ENT/2月6日	entity	3508
ENT/学研ホールディングス	entity	3500
ENT/11月16日	entity	3495
ENT/9月14日	entity	3493
ENT/9月13日	entity	3492
ENT/1月6日	entity	3491
ENT/1月7日	entity	3491
ENT/12月9日	entity	3486
ENT/読売新聞	entity	3485
ENT/8月7日	entity	3484
ENT/9月8日	entity	3482
ENT/12月11日	entity	3481
ENT/6月5日	entity	3481
ENT/ギタリスト	entity	3480
ENT/インターチェンジ	entity	3479
ENT/5月8日	entity	3478
ENT/サクソフォーン	entity	3474
ENT/11月6日	entity	3474
ENT/地中海	entity	3471
ENT/東北地方	entity	3470
ENT/世田谷区	entity	3468
ENT/11月17日	entity	3466
ENT/CBCテレビ	entity	3464
ENT/2月3日	entity	3462
ENT/バージニア州	entity	3460
ENT/2月16日	entity	3459
ENT/南北朝時代 (日本)	entity	3458
ENT/11月8日	entity	3455
ENT/1月18日	entity	3452
ENT/1月8日	entity	3452
ENT/廃駅	entity	3451
ENT/5月9日	entity	3450
ENT/8月3日	entity	3447
ENT/2月7日	entity	3442
ENT/ニュージャージー州	entity	3437
ENT/潜水艦	entity	3435
ENT/1月23日	entity	3434
ENT/1月22日	entity	3424
ENT/11月14日	entity	3423
ENT/12月29日	entity	3421
ENT/1月19日	entity	3417
ENT/オハイオ州	entity	3416
ENT/外務省	entity	3415
ENT/平方キロメートル	entity	3415
ENT/5月23日	entity	3413
ENT/音楽プロデューサー	entity	3411
ENT/2月18日	entity	3408
ENT/スマートフォン	entity	3407
ENT/ソニー	entity	3405
ENT/EMIミュージック・ジャパン	entity	3404
ENT/文久	entity	3402
ENT/11月9日	entity	3402
ENT/12月30日	entity	3401
ENT/5月24日	entity	3401
ENT/2月17日	entity	3398
ENT/9月6日	entity	3398
ENT/1861年	entity	3395
ENT/5月29日	entity	3392
ENT/5月26日	entity	3385
ENT/5月2日	entity	3385
ENT/6月19日	entity	3385
ENT/トランペット	entity	3384
ENT/5月22日	entity	3382
ENT/7月13日	entity	3381
ENT/土曜日	entity	3377
ENT/9月4日	entity	3377
ENT/政党	entity	3376
ENT/11月12日	entity	3375
ENT/ドキュメンタリー	entity	3373
ENT/日中戦争	entity	3369
ENT/朝鮮半島	entity	3368
ENT/6月18日	entity	3368
ENT/2000年代	entity	3367
ENT/医学	entity	3364
ENT/1月5日	entity	3363
ENT/1月14日	entity	3359
ENT/東北楽天ゴールデンイーグルス	entity	3356
ENT/建築家	entity	3354
ENT/6月4日	entity	3353
ENT/エレクトリックベース	entity	3350
ENT/5月17日	entity	3350
ENT/元和 (日本)	entity	3346
ENT/5月7日	entity	3343
ENT/テレビ神奈川	entity	3340
ENT/ソフトバンク	entity	3338
ENT/東北地方太平洋沖地震	entity	3338
ENT/フリーアナウンサー	entity	3337
ENT/大佐	entity	3335
ENT/6月2日	entity	3335
ENT/5月6日	entity	3331
ENT/6月3日	entity	3330
ENT/フジネットワーク	entity	3329
ENT/8月11日	entity	3325
ENT/6月16日	entity	3325
ENT/2月4日	entity	3319
ENT/フォーミュラ1	entity	3317
ENT/11月24日	entity	3317
ENT/1月9日	entity	3314
ENT/欧州連合	entity	3313
ENT/2月13日	entity	3312
ENT/日曜日	entity	3310
ENT/勲等	entity	3309
ENT/ボストン	entity	3306
ENT/5月12日	entity	3304
ENT/武蔵国	entity	3303
ENT/テレビ番組	entity	3301
ENT/7月9日	entity	3300
ENT/地球	entity	3296
ENT/1月12日	entity	3296
ENT/郡 (アメリカ合衆国)	entity	3291
ENT/東南アジア	entity	3288
ENT/6月17日	entity	3288
ENT/2月9日	entity	3285
ENT/J2リーグ	entity	3285
ENT/北海道大学	entity	3281
ENT/ビートルズ	entity	3277
ENT/ファッションモデル	entity	3276
ENT/徳間書店	entity	3274
ENT/1月2日	entity	3274
ENT/8月19日	entity	3273
ENT/2月12日	entity	3272
ENT/西ドイツ	entity	3265
ENT/吉本興業	entity	3264
ENT/プロボクサー	entity	3262
ENT/廃藩置県	entity	3258
ENT/1月24日	entity	3257
ENT/助教授	entity	3251
ENT/代表取締役	entity	3251
ENT/スクウェア・エニックス	entity	3249
ENT/5月14日	entity	3247
ENT/バス (交通機関)	entity	3244
ENT/新聞	entity	3242
ENT/近畿地方	entity	3238
ENT/冷戦	entity	3237
ENT/8月16日	entity	3237
ENT/鹿児島市	entity	3235
ENT/公卿	entity	3231
ENT/史跡	entity	3230
ENT/東京芸術大学	entity	3230
ENT/昭和天皇	entity	3226
ENT/6月11日	entity	3226
ENT/農業	entity	3225
ENT/BS-TBS	entity	3223
ENT/バンダイ	entity	3222
ENT/2月19日	entity	3215
ENT/経済学者	entity	3207
ENT/外交官	entity	3206
ENT/日立製作所	entity	3203
ENT/6月12日	entity	3199
ENT/人口	entity	3198
ENT/海上自衛隊	entity	3197
ENT/17世紀	entity	3189
ENT/11月13日	entity	3185
ENT/ミュージカル	entity	3177
ENT/警視庁	entity	3177
ENT/ベトナム戦争	entity	3176
ENT/高さ#標高	entity	3173
ENT/1860年	entity	3172
ENT/文部省	entity	3166
ENT/堺市	entity	3162
ENT/雑誌	entity	3161
ENT/5月19日	entity	3160
ENT/アメリカンフットボール	entity	3157
ENT/関ヶ原の戦い	entity	3148
ENT/四国	entity	3145
ENT/剣道	entity	3144
ENT/16世紀	entity	3144
ENT/6月8日	entity	3144
ENT/駆逐艦	entity	3142
ENT/ブログ	entity	3141
ENT/昆虫	entity	3140
ENT/大阪近鉄バファローズ	entity	3138
ENT/6月7日	entity	3131
ENT/サイエンス・フィクション	entity	3125
ENT/ギリシア神話	entity	3124
ENT/8月14日	entity	3121
ENT/宝暦	entity	3119
ENT/病院	entity	3119
ENT/J1リーグ	entity	3118
ENT/奈良時代	entity	3115
ENT/博士	entity	3113
ENT/WWE	entity	3110
ENT/イラク	entity	3109
ENT/8月13日	entity	3107
ENT/6月14日	entity	3106
ENT/ディスクジョッキー	entity	3099
ENT/8月17日	entity	3094
ENT/延喜式神名帳	entity	3091
ENT/魚類	entity	3090
ENT/PlayStation (ゲーム機)	entity	3089
ENT/後漢	entity	3087
ENT/哲学	entity	3085
ENT/阪神・淡路大震災	entity	3085
ENT/火曜サスペンス劇場	entity	3084
ENT/ミャンマー	entity	3081
ENT/従三位	entity	3081
ENT/ラジオ	entity	3079
ENT/市町村長	entity	3078
ENT/1月13日	entity	3078
ENT/8月18日	entity	3078
ENT/チリ	entity	3075
ENT/朝鮮戦争	entity	3075
ENT/オールニッポン・ニュースネットワーク	entity	3073
ENT/干支	entity	3068
ENT/作詞	entity	3068
ENT/双葉社	entity	3067
ENT/松山市	entity	3063
ENT/現金自動預け払い機	entity	3057
ENT/ミラノ	entity	3051
ENT/千葉市	entity	3047
ENT/6月13日	entity	3046
ENT/都市	entity	3037
ENT/ボクシング	entity	3036
ENT/ライトノベル	entity	3035
ENT/正教会	entity	3035
ENT/路線バス	entity	3035
ENT/6月9日	entity	3033
ENT/5月13日	entity	3017
ENT/NBA	entity	3013
ENT/卓球	entity	3009
ENT/朝鮮語	entity	3009
ENT/ホテル	entity	3007
ENT/編曲	entity	3006
ENT/触媒	entity	3000
ENT/日本海	entity	2998
ENT/大名	entity	2997
ENT/1858年	entity	2997
ENT/日本中央競馬会	entity	2993
ENT/サッカー日本代表	entity	2985
ENT/高松市	entity	2985
ENT/小惑星	entity	2983
ENT/九州大学	entity	2980
ENT/5月4日	entity	2978
ENT/近江国	entity	2975
ENT/アラビア語	entity	2971
ENT/医学部	entity	2970
ENT/フルート	entity	2968
ENT/歌人	entity	2968
ENT/武士	entity	2967
ENT/李氏朝鮮	entity	2960
ENT/山	entity	2958
ENT/自衛隊	entity	2956
ENT/皇族	entity	2955
ENT/日本書紀	entity	2954
ENT/神武天皇即位紀元	entity	2954
ENT/サウンドトラック	entity	2953
ENT/コンピュータゲーム	entity	2948
ENT/日本武道館	entity	2946
ENT/公明党	entity	2941
ENT/エレベーター	entity	2930
ENT/享年	entity	2928
ENT/BSフジ	entity	2925
ENT/1859年	entity	2924
ENT/フィラデルフィア	entity	2923
ENT/評論家	entity	2922
ENT/サントリー	entity	2921
ENT/社長	entity	2919
ENT/ブルガリア	entity	2916
ENT/立命館大学	entity	2915
ENT/ソフトウェア	entity	2914
ENT/インディアン	entity	2908
ENT/ゴルフ	entity	2908
ENT/信濃国	entity	2899
ENT/ゆうちょ銀行	entity	2895
ENT/共産主義	entity	2889
ENT/マイクロソフト	entity	2887
ENT/ヘリコプター	entity	2884
ENT/テロリズム	entity	2882
ENT/演出家	entity	2882
ENT/東ローマ帝国	entity	2879
ENT/戦闘機	entity	2877
ENT/捕手	entity	2876
ENT/結婚	entity	2874
ENT/美濃国	entity	2867
ENT/ミュンヘン	entity	2866
ENT/ナポレオン・ボナパルト	entity	2866
ENT/オペレーティングシステム	entity	2859
ENT/演劇	entity	2858
ENT/フランス王国	entity	2853
ENT/プロ野球	entity	2851
ENT/ニコニコ生放送	entity	2849
ENT/古代ローマ	entity	2842
ENT/パキスタン	entity	2840
ENT/内野手	entity	2839
ENT/東京駅	entity	2834
ENT/レストラン	entity	2832
ENT/教員	entity	2831
ENT/金曜日	entity	2831
ENT/ローマ帝国	entity	2830
ENT/四国旅客鉄道	entity	2830
ENT/商標	entity	2830
ENT/道路	entity	2829
ENT/光文社	entity	2828
ENT/財団法人	entity	2825
ENT/アドルフ・ヒトラー	entity	2824
ENT/阪神甲子園球場	entity	2822
ENT/アニメーション	entity	2819
ENT/プロレス	entity	2815
ENT/日本社会党	entity	2812
ENT/演奏会	entity	2812
ENT/世界ボクシング評議会	entity	2811
ENT/アフガニスタン	entity	2806
ENT/UEFAチャンピオンズリーグ	entity	2804
ENT/バス停留所	entity	2797
ENT/東北本線	entity	2797
ENT/月曜日	entity	2791
ENT/中央本線	entity	2790
ENT/世界ボクシング協会	entity	2790
ENT/毎日新聞	entity	2788
ENT/竹書房	entity	2787
ENT/ディーゼルエンジン	entity	2782
ENT/岩波文庫	entity	2780
ENT/写真家	entity	2773
ENT/落語家	entity	2769
ENT/首都	entity	2768
ENT/PlayStation Portable	entity	2763
ENT/参議院	entity	2759
ENT/プロイセン王国	entity	2757
ENT/博士（文学）	entity	2751
ENT/ジョージア州	entity	2750
ENT/理事	entity	2747
ENT/正五位	entity	2743
ENT/日本航空	entity	2740
ENT/ユダヤ暦	entity	2738
ENT/コンビニエンスストア	entity	2733
ENT/ペルー	entity	2731
ENT/アメリカ合衆国ドル	entity	2724
